junction_name,hour,violation_count,lat,lon
BTP075 - Police Corner,2.0,9,12.968366940878735,77.58658002792194
BTP075 - Police Corner,3.0,48,12.968879547916666,77.58593567916667
BTP075 - Police Corner,4.0,7,12.969281942857142,77.58636438571429
BTP075 - Police Corner,5.0,13,12.96872980769231,77.58593461538462
BTP075 - Police Corner,6.0,2,12.96956715,77.5857659
BTP075 - Police Corner,7.0,1,12.9682336,77.5847308
BTP075 - Police Corner,21.0,1,12.9681555,77.5865428
BTP075 - Police Corner,22.0,4,12.967799117018448,77.58770974660833
BTP075 - Police Corner,23.0,15,12.967661833333333,77.5868698
BTP076 - Hudson Circle,0.0,22,12.968444645454547,77.58933686818182
BTP076 - Hudson Circle,1.0,11,12.967632581818181,77.58846377272727
BTP076 - Hudson Circle,2.0,8,12.967779862499999,77.5885620625
BTP076 - Hudson Circle,3.0,17,12.968283170588236,77.58935584705883
BTP076 - Hudson Circle,4.0,45,12.967931386666667,77.58864608444445
BTP076 - Hudson Circle,5.0,60,12.968092845,77.58880780333334
BTP076 - Hudson Circle,6.0,13,12.967937692307693,77.58881534615385
BTP076 - Hudson Circle,7.0,3,12.967328100000001,77.59071693333334
BTP076 - Hudson Circle,17.0,8,12.9677387375,77.590923625
BTP076 - Hudson Circle,19.0,3,12.967934300000001,77.58887036666667
BTP076 - Hudson Circle,20.0,2,12.96750735,77.5883254
BTP076 - Hudson Circle,21.0,46,12.96806540652174,77.58867698695653
BTP076 - Hudson Circle,22.0,16,12.96799018125,77.58856994375
BTP076 - Hudson Circle,23.0,60,12.968020716666667,77.58865922
BTP077 - Halasuru Gate Junction,1.0,2,12.96712165,77.5868065
BTP077 - Halasuru Gate Junction,2.0,3,12.966891666666667,77.58696353333333
BTP077 - Halasuru Gate Junction,3.0,1,12.9670976,77.5870043
BTP077 - Halasuru Gate Junction,5.0,1,12.9665199,77.587109
BTP077 - Halasuru Gate Junction,6.0,1,12.9671583,77.5868225
BTP077 - Halasuru Gate Junction,22.0,4,12.9667121,77.58742525
BTP078 - NR Square Junction,0.0,4,12.96593255,77.58502005
BTP078 - NR Square Junction,1.0,16,12.96591054375,77.58570821875
BTP078 - NR Square Junction,2.0,13,12.966208253846153,77.58518113846154
BTP078 - NR Square Junction,3.0,29,12.965692968965516,77.58542766896551
BTP078 - NR Square Junction,4.0,18,12.96558533888889,77.58556945555556
BTP078 - NR Square Junction,5.0,19,12.966010936842105,77.58538365789474
BTP078 - NR Square Junction,6.0,5,12.965971300000001,77.58520882
BTP078 - NR Square Junction,7.0,4,12.96556905,77.585278325
BTP078 - NR Square Junction,8.0,2,12.9668267,77.58496285
BTP078 - NR Square Junction,17.0,1,12.9655029,77.585215
BTP078 - NR Square Junction,20.0,1,12.965318,77.5871481
BTP078 - NR Square Junction,21.0,1,12.9657037,77.5868851
BTP078 - NR Square Junction,22.0,11,12.966362645454545,77.58521510909091
BTP078 - NR Square Junction,23.0,25,12.966053828,77.585226704
BTP079 - Town Hall Junction,0.0,4,12.9634583,77.5847967
BTP079 - Town Hall Junction,1.0,2,12.9645562,77.58453275
BTP079 - Town Hall Junction,2.0,6,12.965463316666666,77.58453493333333
BTP079 - Town Hall Junction,3.0,23,12.964649447826087,77.58494510434782
BTP079 - Town Hall Junction,4.0,13,12.964504684615385,77.58486246153846
BTP079 - Town Hall Junction,5.0,18,12.964256083333332,77.58484631111111
BTP079 - Town Hall Junction,6.0,13,12.964953853846152,77.58480779230769
BTP079 - Town Hall Junction,7.0,4,12.965556025,77.58452092499999
BTP079 - Town Hall Junction,8.0,1,12.9654713,77.584598
BTP079 - Town Hall Junction,20.0,2,12.9645346,77.58457145
BTP079 - Town Hall Junction,21.0,3,12.964974166666666,77.58452446666666
BTP079 - Town Hall Junction,22.0,5,12.96436888,77.58497158
BTP079 - Town Hall Junction,23.0,6,12.964591666666665,77.58489615
"BTP080 - NR Road, SP Road Junction",0.0,252,12.964343607936508,77.58323289126984
"BTP080 - NR Road, SP Road Junction",1.0,189,12.964435481481482,77.58323066613757
"BTP080 - NR Road, SP Road Junction",2.0,205,12.964380013170732,77.58293439414633
"BTP080 - NR Road, SP Road Junction",3.0,251,12.964393568525896,77.58320456095618
"BTP080 - NR Road, SP Road Junction",4.0,351,12.964397770940172,77.58336042336182
"BTP080 - NR Road, SP Road Junction",5.0,300,12.964429212089016,77.58352444565088
"BTP080 - NR Road, SP Road Junction",6.0,259,12.964449554054054,77.58339766640927
"BTP080 - NR Road, SP Road Junction",7.0,63,12.964400468253968,77.58347096666667
"BTP080 - NR Road, SP Road Junction",8.0,27,12.964567188888887,77.58350055185184
"BTP080 - NR Road, SP Road Junction",11.0,2,12.9652648,77.58409315
"BTP080 - NR Road, SP Road Junction",18.0,4,12.96472525,77.58335699999999
"BTP080 - NR Road, SP Road Junction",19.0,26,12.96396945,77.58175021538462
"BTP080 - NR Road, SP Road Junction",20.0,48,12.963828856249998,77.58183440416667
"BTP080 - NR Road, SP Road Junction",21.0,32,12.963370490625,77.581217984375
"BTP080 - NR Road, SP Road Junction",22.0,61,12.964549973770493,77.58328676557377
"BTP080 - NR Road, SP Road Junction",23.0,173,12.964328961849711,77.58330306242775
BTP082 - KR Market Junction,0.0,361,12.964085746537396,77.57747687562326
BTP082 - KR Market Junction,1.0,318,12.964313196959221,77.57775285197478
BTP082 - KR Market Junction,2.0,418,12.96464311076555,77.57736805119617
BTP082 - KR Market Junction,3.0,484,12.964539635330578,77.57744007623967
BTP082 - KR Market Junction,4.0,679,12.964603383042997,77.57737866725975
BTP082 - KR Market Junction,5.0,608,12.964491585388668,77.57759360716665
BTP082 - KR Market Junction,6.0,330,12.964678552749884,77.57773326833215
BTP082 - KR Market Junction,7.0,140,12.964792984327406,77.57764378689077
BTP082 - KR Market Junction,8.0,43,12.96417888139535,77.57745801860464
BTP082 - KR Market Junction,9.0,19,12.964701421052633,77.57666834736843
BTP082 - KR Market Junction,10.0,1,12.9634818,77.5774563
BTP082 - KR Market Junction,11.0,1,12.9633693,77.5775239
BTP082 - KR Market Junction,12.0,8,12.9637976,77.5777448875
BTP082 - KR Market Junction,13.0,3,12.963341333333334,77.57740890000001
BTP082 - KR Market Junction,14.0,4,12.96315815,77.576738175
BTP082 - KR Market Junction,15.0,22,12.963848345454545,77.57675425000001
BTP082 - KR Market Junction,16.0,210,12.963640591403525,77.57657800804762
BTP082 - KR Market Junction,17.0,396,12.963931414898989,77.57663057979798
BTP082 - KR Market Junction,18.0,426,12.964240449061032,77.57668463122066
BTP082 - KR Market Junction,19.0,1025,12.964122688095172,77.57700293982649
BTP082 - KR Market Junction,20.0,493,12.964376182397976,77.57700151192903
BTP082 - KR Market Junction,21.0,172,12.964614227637401,77.57674132995777
BTP082 - KR Market Junction,22.0,205,12.964441226829269,77.57703616390243
BTP082 - KR Market Junction,23.0,243,12.964685106172839,77.57728908971194
"BTP083 - AS Char Street, Mysore Road",0.0,89,12.967167906741574,77.57443858876404
"BTP083 - AS Char Street, Mysore Road",1.0,88,12.967457407954544,77.5744379125
"BTP083 - AS Char Street, Mysore Road",2.0,123,12.966433144715447,77.57408161788618
"BTP083 - AS Char Street, Mysore Road",3.0,138,12.966224767602084,77.57421183334976
"BTP083 - AS Char Street, Mysore Road",4.0,100,12.967349475316341,77.57462248577654
"BTP083 - AS Char Street, Mysore Road",5.0,131,12.967646287022902,77.5745549908397
"BTP083 - AS Char Street, Mysore Road",6.0,108,12.967528443518518,77.5744709287037
"BTP083 - AS Char Street, Mysore Road",7.0,10,12.96739329,77.57419431000001
"BTP083 - AS Char Street, Mysore Road",8.0,12,12.967685608333333,77.57452005833333
"BTP083 - AS Char Street, Mysore Road",9.0,1,12.9676842,77.574497
"BTP083 - AS Char Street, Mysore Road",16.0,12,12.964978816666667,77.57480628333333
"BTP083 - AS Char Street, Mysore Road",17.0,20,12.965014155,77.57470075
"BTP083 - AS Char Street, Mysore Road",18.0,175,12.964941350285715,77.57444160628572
"BTP083 - AS Char Street, Mysore Road",19.0,261,12.964805142911878,77.57437258122606
"BTP083 - AS Char Street, Mysore Road",20.0,60,12.964993733333333,77.57472373666666
"BTP083 - AS Char Street, Mysore Road",21.0,126,12.96632240952381,77.57407355000001
"BTP083 - AS Char Street, Mysore Road",22.0,117,12.966755863247863,77.57418626153846
"BTP083 - AS Char Street, Mysore Road",23.0,87,12.967578627586207,77.57451400344827
BTP085 - Briyand Circle,0.0,8,12.9663599125,77.56965687499999
BTP085 - Briyand Circle,1.0,15,12.965406706666666,77.5701917
BTP085 - Briyand Circle,2.0,9,12.9655612,77.56974951111111
BTP085 - Briyand Circle,3.0,10,12.965707230000001,77.56977401
BTP085 - Briyand Circle,4.0,7,12.967077642857143,77.57016748571428
BTP085 - Briyand Circle,5.0,9,12.9668019,77.57045756666668
BTP085 - Briyand Circle,6.0,4,12.9647101,77.568801525
BTP085 - Briyand Circle,7.0,4,12.9639032,77.56936575
BTP085 - Briyand Circle,18.0,3,12.9642067,77.5714543
BTP085 - Briyand Circle,19.0,4,12.96678515,77.56989455
BTP085 - Briyand Circle,20.0,12,12.966975658333332,77.568641275
BTP085 - Briyand Circle,21.0,25,12.967065156,77.568097792
BTP085 - Briyand Circle,22.0,1,12.9673633,77.5680633
BTP085 - Briyand Circle,23.0,4,12.964281249999999,77.570505575
"BTP089 - Police Quarters, Sultan Road",0.0,2,12.96125455,77.56439019999999
"BTP089 - Police Quarters, Sultan Road",1.0,1,12.9607017,77.5643568
"BTP089 - Police Quarters, Sultan Road",2.0,3,12.960506766666667,77.56255513333333
"BTP089 - Police Quarters, Sultan Road",3.0,3,12.960341099999999,77.56253653333333
"BTP089 - Police Quarters, Sultan Road",4.0,6,12.961508716666666,77.56394255
"BTP089 - Police Quarters, Sultan Road",5.0,3,12.960403833333332,77.563519
"BTP089 - Police Quarters, Sultan Road",6.0,13,12.961049292307694,77.56390168461539
"BTP089 - Police Quarters, Sultan Road",7.0,1,12.9603324,77.5627614
"BTP089 - Police Quarters, Sultan Road",19.0,13,12.960352423076923,77.5626272923077
"BTP089 - Police Quarters, Sultan Road",20.0,11,12.96032800909091,77.56242783636364
"BTP089 - Police Quarters, Sultan Road",21.0,8,12.9614565125,77.56425138750001
"BTP089 - Police Quarters, Sultan Road",22.0,6,12.963199116666667,77.56513685
"BTP089 - Police Quarters, Sultan Road",23.0,2,12.9616775,77.56563
BTP091 - Sirsi Circle,0.0,7,12.963091457142857,77.55745844285714
BTP091 - Sirsi Circle,1.0,1,12.9598286,77.562015
BTP091 - Sirsi Circle,2.0,21,12.9605446,77.55942742857142
BTP091 - Sirsi Circle,3.0,3,12.959243333333333,77.5598246
BTP091 - Sirsi Circle,4.0,1,12.9630606,77.5595083
BTP091 - Sirsi Circle,5.0,4,12.96230465,77.55855282499999
BTP091 - Sirsi Circle,6.0,11,12.9638473,77.55656929999999
BTP091 - Sirsi Circle,7.0,4,12.963864125,77.5571383
BTP091 - Sirsi Circle,8.0,2,12.96307135,77.55954835
BTP091 - Sirsi Circle,19.0,11,12.96055029090909,77.55782560909091
BTP091 - Sirsi Circle,20.0,9,12.961925677777778,77.55925006666666
BTP091 - Sirsi Circle,21.0,58,12.962042674137932,77.55901472931035
BTP091 - Sirsi Circle,22.0,21,12.962910514285714,77.5587287952381
BTP091 - Sirsi Circle,23.0,12,12.962224991666666,77.558853025
BTP092 - Bangalore Builders Junction,0.0,5,12.95870788,77.55550448
BTP092 - Bangalore Builders Junction,1.0,1,12.9591338,77.5557175
BTP092 - Bangalore Builders Junction,2.0,7,12.958144485714286,77.5563568142857
BTP092 - Bangalore Builders Junction,3.0,1,12.9598934,77.5565025
BTP092 - Bangalore Builders Junction,4.0,2,12.9603149,77.5573014
BTP092 - Bangalore Builders Junction,5.0,2,12.96101135,77.55484695
BTP092 - Bangalore Builders Junction,6.0,4,12.9589802,77.555369075
BTP092 - Bangalore Builders Junction,7.0,1,12.9596102,77.5560241
BTP092 - Bangalore Builders Junction,8.0,1,12.9600462,77.5564255
BTP092 - Bangalore Builders Junction,11.0,1,12.96021,77.5540684
BTP092 - Bangalore Builders Junction,12.0,1,12.9602599,77.5537498
BTP092 - Bangalore Builders Junction,19.0,19,12.9590693,77.5561238
BTP092 - Bangalore Builders Junction,20.0,7,12.958741257142858,77.55537502857143
BTP092 - Bangalore Builders Junction,21.0,6,12.960192916666665,77.5556108
BTP092 - Bangalore Builders Junction,23.0,3,12.959365133333334,77.5557659
"BTP093 - Toll Gate, Mysore Road",0.0,8,12.9609179625,77.5509673875
"BTP093 - Toll Gate, Mysore Road",1.0,2,12.95725435,77.55212805
"BTP093 - Toll Gate, Mysore Road",2.0,11,12.957920763636364,77.55348266363636
"BTP093 - Toll Gate, Mysore Road",4.0,3,12.957775900000001,77.55292033333333
"BTP093 - Toll Gate, Mysore Road",5.0,3,12.959043833333334,77.5527546
"BTP093 - Toll Gate, Mysore Road",6.0,9,12.958879877777779,77.55260518888889
"BTP093 - Toll Gate, Mysore Road",7.0,2,12.9579834,77.5531997
"BTP093 - Toll Gate, Mysore Road",8.0,1,12.9576227,77.5528306
"BTP093 - Toll Gate, Mysore Road",9.0,1,12.9572951,77.5523012
"BTP093 - Toll Gate, Mysore Road",18.0,2,12.95768125,77.55266449999999
"BTP093 - Toll Gate, Mysore Road",20.0,8,12.960098499999999,77.551524
"BTP093 - Toll Gate, Mysore Road",21.0,5,12.95822536,77.55262902000001
"BTP093 - Toll Gate, Mysore Road",22.0,18,12.959420783333334,77.5507066
"BTP094 - Sri Skanda Complex, Mysore Road",0.0,2,12.9556447,77.54593274999999
"BTP094 - Sri Skanda Complex, Mysore Road",1.0,2,12.95582435,77.5462604
"BTP094 - Sri Skanda Complex, Mysore Road",2.0,4,12.955666025,77.546026375
"BTP094 - Sri Skanda Complex, Mysore Road",3.0,5,12.956005379999999,77.54621392
"BTP094 - Sri Skanda Complex, Mysore Road",4.0,1,12.9555451,77.5456825
"BTP094 - Sri Skanda Complex, Mysore Road",5.0,11,12.955813390909093,77.54619331818182
"BTP094 - Sri Skanda Complex, Mysore Road",6.0,2,12.956169800000001,77.54694105
"BTP094 - Sri Skanda Complex, Mysore Road",7.0,1,12.9590233,77.5471796
"BTP094 - Sri Skanda Complex, Mysore Road",19.0,3,12.9554661,77.5455455
"BTP094 - Sri Skanda Complex, Mysore Road",20.0,7,12.955778071428572,77.54606474285715
"BTP094 - Sri Skanda Complex, Mysore Road",22.0,16,12.95559871875,77.5461375375
"BTP094 - Sri Skanda Complex, Mysore Road",23.0,5,12.95569384,77.54601934
"BTP095 - Satellite Bus Stand, Mysore Road",0.0,1,12.954924462054716,77.54470729339425
"BTP095 - Satellite Bus Stand, Mysore Road",1.0,3,12.954335566666666,77.54350376666666
"BTP095 - Satellite Bus Stand, Mysore Road",2.0,23,12.953827430434783,77.54335234347826
"BTP095 - Satellite Bus Stand, Mysore Road",3.0,3,12.953819099999999,77.54315263333332
"BTP095 - Satellite Bus Stand, Mysore Road",4.0,87,12.953802611494254,77.54333488505746
"BTP095 - Satellite Bus Stand, Mysore Road",5.0,52,12.95381953076923,77.54336069807692
"BTP095 - Satellite Bus Stand, Mysore Road",6.0,43,12.953609193023254,77.54335731627907
"BTP095 - Satellite Bus Stand, Mysore Road",7.0,18,12.953727444444445,77.54327102777778
"BTP095 - Satellite Bus Stand, Mysore Road",8.0,30,12.953741816666668,77.54343465000001
"BTP095 - Satellite Bus Stand, Mysore Road",9.0,12,12.953784491666667,77.54348294166667
"BTP095 - Satellite Bus Stand, Mysore Road",10.0,1,12.9536219,77.5427961
"BTP095 - Satellite Bus Stand, Mysore Road",11.0,3,12.953709333333334,77.54303846666666
"BTP095 - Satellite Bus Stand, Mysore Road",12.0,2,12.9537065,77.5430361
"BTP095 - Satellite Bus Stand, Mysore Road",17.0,2,12.9537222,77.54268590000001
"BTP095 - Satellite Bus Stand, Mysore Road",18.0,1,12.9537517,77.5432517
"BTP095 - Satellite Bus Stand, Mysore Road",19.0,36,12.95389464722222,77.54346624722223
"BTP095 - Satellite Bus Stand, Mysore Road",20.0,49,12.953879504081632,77.54339601836735
"BTP095 - Satellite Bus Stand, Mysore Road",21.0,43,12.953891141860465,77.54349080232559
"BTP095 - Satellite Bus Stand, Mysore Road",22.0,16,12.95378691875,77.5433688125
"BTP095 - Satellite Bus Stand, Mysore Road",23.0,4,12.953855,77.5433543
BTP096 - Gali Anjaneya Temple,0.0,19,12.952535357894737,77.54116174736842
BTP096 - Gali Anjaneya Temple,1.0,24,12.952287741666666,77.54099497916667
BTP096 - Gali Anjaneya Temple,2.0,8,12.952424125,77.540582325
BTP096 - Gali Anjaneya Temple,3.0,6,12.952293766666665,77.54052186666667
BTP096 - Gali Anjaneya Temple,4.0,31,12.95338986451613,77.54229848064516
BTP096 - Gali Anjaneya Temple,5.0,43,12.952854593023256,77.54152529767443
BTP096 - Gali Anjaneya Temple,6.0,44,12.95255167805256,77.54127364465506
BTP096 - Gali Anjaneya Temple,7.0,44,12.952685684090909,77.54139489090909
BTP096 - Gali Anjaneya Temple,8.0,30,12.952349813333335,77.54103159333334
BTP096 - Gali Anjaneya Temple,9.0,23,12.95333540869565,77.54223706956522
BTP096 - Gali Anjaneya Temple,10.0,4,12.95294825,77.541773525
BTP096 - Gali Anjaneya Temple,11.0,3,12.951271133333334,77.54162473333334
BTP096 - Gali Anjaneya Temple,18.0,1,12.952198,77.5409404
BTP096 - Gali Anjaneya Temple,19.0,49,12.952431891836735,77.54105111428572
BTP096 - Gali Anjaneya Temple,20.0,71,12.952319249295774,77.54091845211268
BTP096 - Gali Anjaneya Temple,21.0,36,12.952699422222222,77.5414487611111
BTP096 - Gali Anjaneya Temple,22.0,27,12.952737319629628,77.54145663516377
BTP096 - Gali Anjaneya Temple,23.0,12,12.952481916666665,77.54121309166668
BTP098 - Nayandahalli Junction,0.0,5,12.946540500000001,77.5310605
BTP098 - Nayandahalli Junction,1.0,4,12.94591705,77.52892355
BTP098 - Nayandahalli Junction,2.0,8,12.945319337499999,77.52785581250001
BTP098 - Nayandahalli Junction,3.0,5,12.943660900000001,77.53002596
BTP098 - Nayandahalli Junction,4.0,2,12.9447525,77.52722195
BTP098 - Nayandahalli Junction,5.0,14,12.944315721428572,77.52650162142857
BTP098 - Nayandahalli Junction,6.0,4,12.944023575,77.52570715
BTP098 - Nayandahalli Junction,7.0,1,12.9420491,77.5251841
BTP098 - Nayandahalli Junction,8.0,1,12.9423178,77.5312371
BTP098 - Nayandahalli Junction,18.0,6,12.946014433333334,77.53004778333333
BTP098 - Nayandahalli Junction,19.0,3,12.945180033333335,77.52932609999999
BTP098 - Nayandahalli Junction,20.0,6,12.94442165,77.52701541666667
BTP098 - Nayandahalli Junction,21.0,34,12.94438404117647,77.52740145294118
BTP098 - Nayandahalli Junction,22.0,18,12.94459626111111,77.52758876666667
BTP098 - Nayandahalli Junction,23.0,3,12.943649866666666,77.52633506666666
"BTP099 - Cash Pharmacy, Residency Road",0.0,50,12.969203698,77.600160576
"BTP099 - Cash Pharmacy, Residency Road",1.0,22,12.968417736363637,77.59933058636364
"BTP099 - Cash Pharmacy, Residency Road",2.0,24,12.969801208333335,77.599975725
"BTP099 - Cash Pharmacy, Residency Road",3.0,15,12.96904296,77.60063053333333
"BTP099 - Cash Pharmacy, Residency Road",4.0,5,12.96957308,77.5998557
"BTP099 - Cash Pharmacy, Residency Road",5.0,16,12.9702320875,77.5991508
"BTP099 - Cash Pharmacy, Residency Road",6.0,5,12.970248380000001,77.59914768
"BTP099 - Cash Pharmacy, Residency Road",7.0,6,12.969217299999999,77.59975496666667
"BTP099 - Cash Pharmacy, Residency Road",8.0,3,12.9712343,77.60029456666666
"BTP099 - Cash Pharmacy, Residency Road",20.0,6,12.968272783333333,77.60124163333333
"BTP099 - Cash Pharmacy, Residency Road",21.0,10,12.970183,77.60021687
"BTP099 - Cash Pharmacy, Residency Road",22.0,10,12.969034769999999,77.60068879
"BTP099 - Cash Pharmacy, Residency Road",23.0,7,12.968648557142858,77.60092197142856
BTP100 - Richmond Circle,0.0,8,12.9638500375,77.59813075
BTP100 - Richmond Circle,1.0,15,12.96372076,77.59831308
BTP100 - Richmond Circle,2.0,2,12.96482535,77.59701955
BTP100 - Richmond Circle,3.0,6,12.963093983333332,77.59822001666667
BTP100 - Richmond Circle,4.0,3,12.9618616,77.5981024
BTP100 - Richmond Circle,5.0,14,12.962339135714286,77.59844859285715
BTP100 - Richmond Circle,6.0,6,12.963239366666665,77.59840368333333
BTP100 - Richmond Circle,7.0,3,12.965190333333332,77.59706103333333
BTP100 - Richmond Circle,8.0,2,12.96506045,77.5970318
BTP100 - Richmond Circle,9.0,1,12.964977,77.5970507
BTP100 - Richmond Circle,19.0,6,12.962671516666667,77.5984373
BTP100 - Richmond Circle,21.0,1,12.9660854,77.5981272
BTP100 - Richmond Circle,22.0,52,12.962582259615385,77.59828365384615
BTP100 - Richmond Circle,23.0,29,12.962571903448275,77.59840836896551
"BTP101 - Blood Bank Circle, KH Road",0.0,10,12.96198939,77.59511184
"BTP101 - Blood Bank Circle, KH Road",1.0,6,12.961867483333334,77.59567601666667
"BTP101 - Blood Bank Circle, KH Road",2.0,1,12.9593467,77.5933213
"BTP101 - Blood Bank Circle, KH Road",3.0,1,12.9623175,77.5919079
"BTP101 - Blood Bank Circle, KH Road",20.0,2,12.9621746,77.59375245000001
"BTP101 - Blood Bank Circle, KH Road",21.0,1,12.9627578,77.593863
"BTP101 - Blood Bank Circle, KH Road",22.0,154,12.96200811103896,77.59632142987013
"BTP101 - Blood Bank Circle, KH Road",23.0,7,12.9614406,77.59471085714286
"BTP102 - BMTC Junction, KH Road",0.0,6,12.955113233333334,77.59258871666667
"BTP102 - BMTC Junction, KH Road",1.0,7,12.955041928571429,77.59323374285714
"BTP102 - BMTC Junction, KH Road",2.0,12,12.955481841666668,77.593106675
"BTP102 - BMTC Junction, KH Road",3.0,4,12.956123425,77.592619875
"BTP102 - BMTC Junction, KH Road",4.0,10,12.95570734,77.59295563
"BTP102 - BMTC Junction, KH Road",5.0,16,12.955997975,77.5928310375
"BTP102 - BMTC Junction, KH Road",6.0,11,12.956055118181819,77.59367240909091
"BTP102 - BMTC Junction, KH Road",7.0,2,12.95540235,77.5921
"BTP102 - BMTC Junction, KH Road",8.0,2,12.9554189,77.5921627
"BTP102 - BMTC Junction, KH Road",21.0,4,12.955531675,77.59280215
"BTP102 - BMTC Junction, KH Road",22.0,3,12.955978566666666,77.59308873333333
"BTP102 - BMTC Junction, KH Road",23.0,3,12.957477433333333,77.59276016666666
BTP103 - Shanti Nagar TTMC,0.0,5,12.9535369,77.5926193
BTP103 - Shanti Nagar TTMC,1.0,7,12.953532685714285,77.59232612857143
BTP103 - Shanti Nagar TTMC,2.0,8,12.954096225,77.591291675
BTP103 - Shanti Nagar TTMC,3.0,5,12.95418128,77.59106368
BTP103 - Shanti Nagar TTMC,4.0,9,12.953455222222223,77.59289456666667
BTP103 - Shanti Nagar TTMC,5.0,3,12.952872900000001,77.59367333333334
BTP103 - Shanti Nagar TTMC,6.0,7,12.95349347142857,77.5926161
BTP103 - Shanti Nagar TTMC,7.0,1,12.953595,77.592906
BTP103 - Shanti Nagar TTMC,21.0,2,12.95410215,77.5909323
BTP103 - Shanti Nagar TTMC,22.0,12,12.953756758333334,77.59222185
BTP103 - Shanti Nagar TTMC,23.0,4,12.954023825,77.5911876
BTP104 - Medical College Circle,0.0,69,12.959674220289855,77.5763990942029
BTP104 - Medical College Circle,1.0,29,12.960001706896552,77.57687432068965
BTP104 - Medical College Circle,2.0,48,12.959614035416665,77.57670166041667
BTP104 - Medical College Circle,3.0,62,12.959727032258064,77.57646208387096
BTP104 - Medical College Circle,4.0,76,12.959745598684211,77.57675382894736
BTP104 - Medical College Circle,5.0,57,12.959706675438596,77.57618441929826
BTP104 - Medical College Circle,6.0,140,12.959627009285715,77.57693065714285
BTP104 - Medical College Circle,7.0,74,12.959320945945946,77.57627371216216
BTP104 - Medical College Circle,8.0,69,12.959493021739132,77.5764989
BTP104 - Medical College Circle,9.0,53,12.95925362264151,77.57645173018867
BTP104 - Medical College Circle,10.0,3,12.959418933333334,77.5759936
BTP104 - Medical College Circle,11.0,1,12.959411,77.5758226
BTP104 - Medical College Circle,16.0,1,12.95908,77.5764494
BTP104 - Medical College Circle,19.0,1,12.9591317,77.57704
BTP104 - Medical College Circle,20.0,12,12.959874825,77.57727204166667
BTP104 - Medical College Circle,21.0,38,12.959545994736843,77.5761794368421
BTP104 - Medical College Circle,22.0,44,12.959559197727271,77.57663334318183
BTP104 - Medical College Circle,23.0,72,12.959459069444444,77.57644067083334
BTP105 - Shivasankara Circle,0.0,5,12.95688796,77.57461436
BTP105 - Shivasankara Circle,1.0,7,12.95684357142857,77.5751056
BTP105 - Shivasankara Circle,2.0,17,12.957188464705881,77.57377855294118
BTP105 - Shivasankara Circle,3.0,8,12.95766875,77.572048075
BTP105 - Shivasankara Circle,4.0,3,12.9561256,77.57327523333333
BTP105 - Shivasankara Circle,6.0,23,12.957125256521739,77.57435576956523
BTP105 - Shivasankara Circle,7.0,3,12.9576475,77.5731732
BTP105 - Shivasankara Circle,21.0,47,12.956835148936172,77.57472081489361
BTP105 - Shivasankara Circle,22.0,13,12.955930923076922,77.57299991538461
BTP105 - Shivasankara Circle,23.0,7,12.956347500000001,77.57360622857144
BTP106 - VV Puram College,0.0,5,12.95252758,77.5715759
BTP106 - VV Puram College,1.0,3,12.9524172,77.57553073333334
BTP106 - VV Puram College,2.0,6,12.950827016666667,77.57401086666667
BTP106 - VV Puram College,3.0,2,12.9533146,77.5738399
BTP106 - VV Puram College,4.0,2,12.9537605,77.5734947
BTP106 - VV Puram College,5.0,3,12.952586733333334,77.573237
BTP106 - VV Puram College,6.0,17,12.951841700000001,77.57679560588235
BTP106 - VV Puram College,7.0,14,12.952537385714285,77.57383160714286
BTP106 - VV Puram College,8.0,15,12.952235493333331,77.57654322666667
BTP106 - VV Puram College,20.0,4,12.95414675,77.5722316
BTP106 - VV Puram College,21.0,24,12.954003658333333,77.57294416666666
BTP106 - VV Puram College,22.0,11,12.953098445454545,77.57223361818181
BTP106 - VV Puram College,23.0,13,12.953776992307693,77.57501818461539
BTP107 - National College Junction,0.0,1,12.9481217,77.5732058
BTP107 - National College Junction,1.0,2,12.948776299999999,77.57400150000001
BTP107 - National College Junction,2.0,6,12.9496398,77.57401541666667
BTP107 - National College Junction,3.0,3,12.949853933333335,77.57406846666667
BTP107 - National College Junction,5.0,8,12.948976174999999,77.57274277500001
BTP107 - National College Junction,7.0,1,12.9498556,77.5748994
BTP107 - National College Junction,20.0,1,12.9506983,77.57224
BTP107 - National College Junction,21.0,20,12.948557560000001,77.572418055
BTP107 - National College Junction,22.0,12,12.949521158333333,77.57235595
BTP107 - National College Junction,23.0,12,12.948347083333333,77.57248086666667
BTP108 - Tagore Park Junction,0.0,98,12.943876356773275,77.57145822972393
BTP108 - Tagore Park Junction,1.0,53,12.943871151228985,77.57183926881218
BTP108 - Tagore Park Junction,2.0,27,12.944508655555556,77.57144985925926
BTP108 - Tagore Park Junction,3.0,61,12.944121496609519,77.5715225597773
BTP108 - Tagore Park Junction,4.0,100,12.944055987831277,77.5712149578919
BTP108 - Tagore Park Junction,5.0,143,12.944048250550948,77.571439988209
BTP108 - Tagore Park Junction,6.0,71,12.943720168187278,77.57124630666813
BTP108 - Tagore Park Junction,7.0,58,12.94364057413793,77.5711339086207
BTP108 - Tagore Park Junction,8.0,58,12.943397165517242,77.57108748620689
BTP108 - Tagore Park Junction,9.0,12,12.943355158333333,77.57130761666666
BTP108 - Tagore Park Junction,20.0,38,12.944301955007303,77.5713592923725
BTP108 - Tagore Park Junction,21.0,80,12.944364023750001,77.57152260875
